10751, 799, 143, 102275
10767, -530, 3498, 161083
10783, -1501, -4697, 247443
10799, -727, -1926, 215415
10815, 4898, 729, 183328
10831, 329, 6360, 209596
10847, 2083, 338, 114599
10863, 4958, 673, 19459
10879, 3156, -5905, 11370
10895, -8817, 2504, 30840
10911, 1354, 4929, 19238
10927, 5144, -2165, 28283
10943, -1873, -1558, 33698
10959, -4577, -83, 39052
10975, -770, 756, 29856
10991, 1025, 6831, 34327
11007, 3302, 3609, 6301
11023, -3685, -734, 1761
11039, -1408, -1493, 2285
11055, -7611, 2015, 3953
11071, 2669, 2589, 9573
